packet,altitude,pressure,temperature,vertical_speed,battery,voltage,roll,pitch,yaw,lat,lon,sats,fix
354,0.00,1013.25,15.00,0.00,3.92,3.84,1.30,7.90,124.30,28.623097,77.094231,9,FIX 3D
355,0.00,1013.25,15.00,0.00,3.92,3.84,4.10,7.80,139.50,28.623185,77.094270,10,FIX 3D
355,0.00,1013.25,15.00,0.00,3.92,3.84,4.10,7.80,139.50,28.623185,77.094270,10,FIX 3D
356,0.00,1013.25,14.90,0.00,3.93,3.85,9.70,5.70,154.70,28.623133,77.094185,8,FIX 3D
356,0.00,1013.25,14.90,0.00,3.93,3.85,9.70,5.70,154.70,28.623133,77.094185,8,FIX 3D
357,0.00,1013.25,15.20,0.00,3.93,3.85,11.30,3.10,169.90,28.623076,77.094174,12,FIX 3D
357,0.00,1013.25,15.20,0.00,3.93,3.85,11.30,3.10,169.90,28.623076,77.094174,12,FIX 3D
358,0.00,1013.25,15.00,0.00,3.93,3.85,8.40,0.90,185.10,28.623045,77.094084,8,FIX 3D
358,0.00,1013.25,15.00,0.00,3.93,3.85,8.40,0.90,185.10,28.623045,77.094084,8,FIX 3D
359,0.00,1013.25,15.00,0.00,3.93,3.86,6.20,0.20,200.30,28.623133,77.093990,8,FIX 3D
359,0.00,1013.25,15.00,0.00,3.93,3.86,6.20,0.20,200.30,28.623133,77.093990,8,FIX 3D
360,0.00,1013.25,14.70,0.00,3.94,3.86,5.80,-2.40,215.30,28.623196,77.093900,12,FIX 3D
360,0.00,1013.25,14.70,0.00,3.94,3.86,5.80,-2.40,215.30,28.623196,77.093900,12,FIX 3D
361,0.00,1013.25,15.00,0.00,3.94,3.86,0.00,-5.50,230.30,28.623284,77.093834,9,FIX 3D
361,0.00,1013.25,15.00,0.00,3.94,3.86,0.00,-5.50,230.30,28.623284,77.093834,9,FIX 3D
362,0.00,1013.25,15.00,0.00,3.94,3.86,-2.10,-6.20,245.50,28.623245,77.093757,11,FIX 3D
362,0.00,1013.25,15.00,0.00,3.94,3.86,-2.10,-6.20,245.50,28.623245,77.093757,11,FIX 3D
363,0.00,1013.25,15.00,0.00,3.94,3.86,-5.70,-7.70,260.70,28.623161,77.093678,11,FIX 3D
363,0.00,1013.25,15.00,0.00,3.94,3.86,-5.70,-7.70,260.70,28.623161,77.093678,11,FIX 3D
364,0.00,1013.25,14.70,0.00,3.94,3.86,-8.20,-8.50,275.90,28.623065,77.093680,8,FIX 3D
364,0.00,1013.25,14.70,0.00,3.94,3.86,-8.20,-8.50,275.90,28.623065,77.093680,8,FIX 3D
365,0.00,1013.25,15.00,0.00,3.94,3.87,-8.70,-8.00,291.10,28.623083,77.093647,8,FIX 3D
365,0.00,1013.25,15.00,0.00,3.94,3.87,-8.70,-8.00,291.10,28.623083,77.093647,8,FIX 3D
366,0.00,1013.25,14.90,0.00,3.95,3.87,-10.40,-6.40,306.20,28.622990,77.093729,9,FIX 3D
366,0.00,1013.25,14.90,0.00,3.95,3.87,-10.40,-6.40,306.20,28.622990,77.093729,9,FIX 3D
367,0.00,1013.25,15.20,0.00,3.95,3.87,-7.70,-4.70,321.30,28.622936,77.093703,12,FIX 3D
367,0.00,1013.25,15.20,0.00,3.95,3.87,-7.70,-4.70,321.30,28.622936,77.093703,12,FIX 3D
368,0.00,1013.25,15.10,0.00,3.95,3.87,-4.00,-2.90,336.30,28.622992,77.093606,8,FIX 3D
368,0.00,1013.25,15.10,0.00,3.95,3.87,-4.00,-2.90,336.30,28.622992,77.093606,8,FIX 3D
369,0.00,1013.25,14.70,0.00,3.94,3.87,-2.00,0.20,351.30,28.623059,77.093653,8,FIX 3D
369,0.00,1013.25,14.70,0.00,3.94,3.87,-2.00,0.20,351.30,28.623059,77.093653,8,FIX 3D
370,0.00,1013.25,15.20,0.00,3.94,3.86,1.80,1.30,6.60,28.623127,77.093576,9,FIX 3D
370,0.00,1013.25,15.20,0.00,3.94,3.86,1.80,1.30,6.60,28.623127,77.093576,9,FIX 3D
371,0.00,1013.25,15.00,0.00,3.94,3.86,6.60,4.20,21.80,28.623157,77.093553,10,FIX 3D
371,0.00,1013.25,15.00,0.00,3.94,3.86,6.60,4.20,21.80,28.623157,77.093553,10,FIX 3D
372,0.00,1013.25,15.20,0.00,3.94,3.86,7.50,6.30,36.80,28.623061,77.093554,10,FIX 3D
372,0.00,1013.25,15.20,0.00,3.94,3.86,7.50,6.30,36.80,28.623061,77.093554,10,FIX 3D
373,0.00,1013.25,15.30,0.00,3.94,3.86,8.30,7.20,51.80,28.623124,77.093530,8,FIX 3D
373,0.00,1013.25,15.30,0.00,3.94,3.86,8.30,7.20,51.80,28.623124,77.093530,8,FIX 3D
374,0.00,1013.25,15.20,0.00,3.94,3.86,10.50,7.60,67.00,28.623220,77.093552,10,FIX 3D
374,0.00,1013.25,15.20,0.00,3.94,3.86,10.50,7.60,67.00,28.623220,77.093552,10,FIX 3D
375,0.00,1013.25,15.30,0.00,3.93,3.85,8.20,8.30,82.20,28.623160,77.093518,10,FIX 3D
375,0.00,1013.25,15.30,0.00,3.93,3.85,8.20,8.30,82.20,28.623160,77.093518,10,FIX 3D
376,0.00,1013.25,15.10,0.00,3.93,3.85,2.10,6.20,97.40,28.623123,77.093447,8,FIX 3D
376,0.00,1013.25,15.10,0.00,3.93,3.85,2.10,6.20,97.40,28.623123,77.093447,8,FIX 3D
377,0.00,1013.25,14.90,0.00,3.93,3.85,1.20,4.90,112.60,28.623132,77.093545,10,FIX 3D
377,0.00,1013.25,14.90,0.00,3.93,3.85,1.20,4.90,112.60,28.623132,77.093545,10,FIX 3D
378,0.00,1013.25,14.80,0.00,3.92,3.84,-3.60,3.80,127.90,28.623104,77.093479,12,FIX 3D
378,0.00,1013.25,14.80,0.00,3.92,3.84,-3.60,3.80,127.90,28.623104,77.093479,12,FIX 3D
379,0.00,1013.25,15.30,0.00,3.92,3.84,-5.70,1.10,142.90,28.623138,77.093428,10,FIX 3D
379,0.00,1013.25,15.30,0.00,3.92,3.84,-5.70,1.10,142.90,28.623138,77.093428,10,FIX 3D
380,0.00,1013.25,14.80,0.00,3.91,3.84,-8.10,-0.60,158.00,28.623077,77.093499,9,FIX 3D
380,0.00,1013.25,14.80,0.00,3.91,3.84,-8.10,-0.60,158.00,28.623077,77.093499,9,FIX 3D
381,0.00,1013.25,14.80,0.00,3.91,3.83,-8.20,-4.30,173.20,28.623144,77.093530,10,FIX 3D
381,0.00,1013.25,14.80,0.00,3.91,3.83,-8.20,-4.30,173.20,28.623144,77.093530,10,FIX 3D
382,0.00,1013.25,15.00,0.00,3.90,3.83,-10.30,-5.10,188.40,28.623233,77.093522,9,FIX 3D
382,0.00,1013.25,15.00,0.00,3.90,3.83,-10.30,-5.10,188.40,28.623233,77.093522,9,FIX 3D
383,0.00,1013.25,15.10,0.00,3.90,3.82,-6.50,-7.90,203.60,28.623249,77.093432,11,FIX 3D
383,0.00,1013.25,15.10,0.00,3.90,3.82,-6.50,-7.90,203.60,28.623249,77.093432,11,FIX 3D
384,0.00,1013.25,15.10,0.00,3.90,3.82,-1.90,-8.70,218.60,28.623174,77.093444,12,FIX 3D
384,0.00,1013.25,15.10,0.00,3.90,3.82,-1.90,-8.70,218.60,28.623174,77.093444,12,FIX 3D
385,0.00,1013.25,14.80,0.00,3.89,3.81,-0.50,-8.90,233.80,28.623253,77.093519,10,FIX 3D
385,0.00,1013.25,14.80,0.00,3.89,3.81,-0.50,-8.90,233.80,28.623253,77.093519,10,FIX 3D
386,0.00,1013.25,15.00,0.00,3.89,3.81,6.70,-7.70,248.90,28.623164,77.093478,11,FIX 3D
386,0.00,1013.25,15.00,0.00,3.89,3.81,6.70,-7.70,248.90,28.623164,77.093478,11,FIX 3D
387,0.00,1013.25,15.30,0.00,3.88,3.80,9.30,-6.60,264.10,28.623104,77.093436,9,FIX 3D
387,0.00,1013.25,15.30,0.00,3.88,3.80,9.30,-6.60,264.10,28.623104,77.093436,9,FIX 3D
388,0.00,1013.25,15.20,0.00,3.88,3.80,8.00,-4.60,279.30,28.623114,77.093420,11,FIX 3D
388,0.00,1013.25,15.20,0.00,3.88,3.80,8.00,-4.60,279.30,28.623114,77.093420,11,FIX 3D
389,0.00,1013.25,15.30,0.00,3.87,3.79,10.40,-2.20,294.50,28.623078,77.093390,10,FIX 3D
389,0.00,1013.25,15.30,0.00,3.87,3.79,10.40,-2.20,294.50,28.623078,77.093390,10,FIX 3D
390,0.00,1013.25,15.00,0.00,3.87,3.79,8.60,0.70,309.70,28.623174,77.093333,10,FIX 3D
390,0.00,1013.25,15.00,0.00,3.87,3.79,8.60,0.70,309.70,28.623174,77.093333,10,FIX 3D
391,0.00,1013.25,15.00,0.00,3.86,3.79,6.90,2.20,324.70,28.623110,77.093309,10,FIX 3D
391,0.00,1013.25,15.00,0.00,3.86,3.79,6.90,2.20,324.70,28.623110,77.093309,10,FIX 3D
392,0.00,1013.25,14.70,0.00,3.86,3.78,0.90,5.20,339.80,28.623207,77.093282,12,FIX 3D
392,0.00,1013.25,14.70,0.00,3.86,3.78,0.90,5.20,339.80,28.623207,77.093282,12,FIX 3D
393,0.00,1013.25,15.20,0.00,3.86,3.78,-2.00,7.20,355.00,28.623157,77.093304,8,FIX 3D
393,0.00,1013.25,15.20,0.00,3.86,3.78,-2.00,7.20,355.00,28.623157,77.093304,8,FIX 3D
394,0.00,1013.25,15.20,0.00,3.85,3.78,-7.40,7.90,10.10,28.623239,77.093207,10,FIX 3D
394,0.00,1013.25,15.20,0.00,3.85,3.78,-7.40,7.90,10.10,28.623239,77.093207,10,FIX 3D
395,0.00,1013.25,15.00,0.00,3.85,3.77,-7.60,7.00,25.30,28.623282,77.093248,9,FIX 3D
395,0.00,1013.25,15.00,0.00,3.85,3.77,-7.60,7.00,25.30,28.623282,77.093248,9,FIX 3D
396,0.00,1013.25,14.80,0.00,3.85,3.77,-10.00,8.00,40.30,28.623319,77.093312,10,FIX 3D
396,0.00,1013.25,14.80,0.00,3.85,3.77,-10.00,8.00,40.30,28.623319,77.093312,10,FIX 3D
397,0.00,1013.25,15.00,0.00,3.84,3.77,-9.90,6.80,55.30,28.623255,77.093352,9,FIX 3D
397,0.00,1013.25,15.00,0.00,3.84,3.77,-9.90,6.80,55.30,28.623255,77.093352,9,FIX 3D
398,0.00,1013.25,15.00,0.00,3.84,3.77,-7.90,5.30,70.60,28.623238,77.093329,12,FIX 3D
398,0.00,1013.25,15.00,0.00,3.84,3.77,-7.90,5.30,70.60,28.623238,77.093329,12,FIX 3D
399,0.00,1013.25,15.10,0.00,3.84,3.76,-5.70,3.80,85.60,28.623318,77.093388,9,FIX 3D
399,0.00,1013.25,15.10,0.00,3.84,3.76,-5.70,3.80,85.60,28.623318,77.093388,9,FIX 3D
400,0.00,1013.25,14.80,0.00,3.84,3.76,-1.70,1.00,100.80,28.623365,77.093449,10,FIX 3D
400,0.00,1013.25,14.80,0.00,3.84,3.76,-1.70,1.00,100.80,28.623365,77.093449,10,FIX 3D
401,0.00,1013.25,15.30,0.00,3.84,3.76,3.10,-2.50,116.10,28.623293,77.093529,9,FIX 3D
401,0.00,1013.25,15.30,0.00,3.84,3.76,3.10,-2.50,116.10,28.623293,77.093529,9,FIX 3D
402,0.00,1013.25,15.10,0.00,3.84,3.76,7.70,-4.20,131.20,28.623203,77.093550,9,FIX 3D
402,0.00,1013.25,15.10,0.00,3.84,3.76,7.70,-4.20,131.20,28.623203,77.093550,9,FIX 3D
403,0.00,1013.25,15.10,0.00,3.84,3.76,7.10,-5.30,146.40,28.623223,77.093510,12,FIX 3D
403,0.00,1013.25,15.10,0.00,3.84,3.76,7.10,-5.30,146.40,28.623223,77.093510,12,FIX 3D
404,0.00,1013.25,14.90,0.00,3.84,3.76,8.90,-8.00,161.60,28.623289,77.093544,11,FIX 3D
404,0.00,1013.25,14.90,0.00,3.84,3.76,8.90,-8.00,161.60,28.623289,77.093544,11,FIX 3D
405,0.00,1013.25,15.30,0.00,3.84,3.76,10.70,-7.10,176.80,28.623214,77.093605,11,FIX 3D
405,0.00,1013.25,15.30,0.00,3.84,3.76,10.70,-7.10,176.80,28.623214,77.093605,11,FIX 3D
406,0.00,1013.25,15.20,0.00,3.84,3.77,9.00,-8.30,191.90,28.623306,77.093702,11,FIX 3D
406,0.00,1013.25,15.20,0.00,3.84,3.77,9.00,-8.30,191.90,28.623306,77.093702,11,FIX 3D
407,0.00,1013.25,15.20,0.00,3.84,3.77,4.10,-7.10,207.10,28.623230,77.093795,12,FIX 3D
407,0.00,1013.25,15.20,0.00,3.84,3.77,4.10,-7.10,207.10,28.623230,77.093795,12,FIX 3D
408,0.00,1013.25,15.00,0.00,3.85,3.77,0.90,-6.20,222.30,28.623196,77.093779,8,FIX 3D
408,0.00,1013.25,15.00,0.00,3.85,3.77,0.90,-6.20,222.30,28.623196,77.093779,8,FIX 3D
409,0.00,1013.25,14.80,0.00,3.85,3.77,-5.50,-4.60,237.50,28.623175,77.093779,8,FIX 3D
409,0.00,1013.25,14.80,0.00,3.85,3.77,-5.50,-4.60,237.50,28.623175,77.093779,8,FIX 3D
410,0.00,1013.25,15.30,0.00,3.85,3.77,-8.00,-2.20,252.70,28.623228,77.093762,10,FIX 3D
410,0.00,1013.25,15.30,0.00,3.85,3.77,-8.00,-2.20,252.70,28.623228,77.093762,10,FIX 3D
411,0.00,1013.25,15.20,0.00,3.85,3.78,-7.90,0.40,268.00,28.623233,77.093773,9,FIX 3D
411,0.00,1013.25,15.20,0.00,3.85,3.78,-7.90,0.40,268.00,28.623233,77.093773,9,FIX 3D
412,0.00,1013.25,15.20,0.00,3.86,3.78,-9.00,4.30,283.10,28.623286,77.093713,8,FIX 3D
412,0.00,1013.25,15.20,0.00,3.86,3.78,-9.00,4.30,283.10,28.623286,77.093713,8,FIX 3D
413,0.00,1013.25,14.70,0.00,3.86,3.78,-10.70,5.00,298.30,28.623265,77.093756,12,FIX 3D
413,0.00,1013.25,14.70,0.00,3.86,3.78,-10.70,5.00,298.30,28.623265,77.093756,12,FIX 3D
414,0.00,1013.25,15.20,0.00,3.86,3.78,-5.40,7.00,313.40,28.623216,77.093727,12,FIX 3D
414,0.00,1013.25,15.20,0.00,3.86,3.78,-5.40,7.00,313.40,28.623216,77.093727,12,FIX 3D
415,0.00,1013.25,14.80,0.00,3.86,3.79,-2.90,7.80,328.50,28.623250,77.093692,8,FIX 3D
415,0.00,1013.25,14.80,0.00,3.86,3.79,-2.90,7.80,328.50,28.623250,77.093692,8,FIX 3D
416,0.00,1013.25,14.90,0.00,3.87,3.79,3.00,7.80,343.70,28.623265,77.093643,12,FIX 3D
416,0.00,1013.25,14.90,0.00,3.87,3.79,3.00,7.80,343.70,28.623265,77.093643,12,FIX 3D
417,0.00,1013.25,14.80,0.00,3.87,3.79,4.90,7.20,359.00,28.623270,77.093574,12,FIX 3D
417,0.00,1013.25,14.80,0.00,3.87,3.79,4.90,7.20,359.00,28.623270,77.093574,12,FIX 3D
418,0.00,1013.25,14.80,0.00,3.87,3.80,6.40,6.60,14.10,28.623351,77.093612,10,FIX 3D
418,0.00,1013.25,14.80,0.00,3.87,3.80,6.40,6.60,14.10,28.623351,77.093612,10,FIX 3D
419,0.0,1013.25,15.2,0.00,3.79,3.71,4.5,7.7,15.1,28.630991,77.074844,0,NO FIX
419,0.00,1013.25,15.20,0.00,3.88,3.80,9.00,4.70,29.30,28.623333,77.093522,10,FIX 3D
419,0.00,1013.25,15.20,0.00,3.88,3.80,9.00,4.70,29.30,28.623333,77.093522,10,FIX 3D
420,0.0,1013.25,15.1,0.00,3.79,3.71,7.8,8.2,30.1,28.630954,77.074885,0,NO FIX
420,0.00,1013.25,14.90,0.00,3.88,3.80,11.00,3.20,44.50,28.623257,77.093450,10,FIX 3D
420,0.00,1013.25,14.90,0.00,3.88,3.80,11.00,3.20,44.50,28.623257,77.093450,10,FIX 3D
421,0.0,1013.25,15.0,0.00,3.79,3.72,10.8,5.1,45.0,28.630909,77.074948,0,NO FIX
421,0.00,1013.25,15.10,0.00,3.88,3.81,6.80,-0.20,59.70,28.623227,77.093489,10,FIX 3D
421,0.00,1013.25,15.10,0.00,3.88,3.81,6.80,-0.20,59.70,28.623227,77.093489,10,FIX 3D
422,0.0,1013.25,15.2,0.00,3.80,3.72,12.3,4.8,60.0,28.630922,77.074921,0,NO FIX
422,0.00,1013.25,15.20,0.00,3.89,3.81,7.60,-3.50,74.90,28.623235,77.093490,8,FIX 3D
422,0.00,1013.25,15.20,0.00,3.89,3.81,7.60,-3.50,74.90,28.623235,77.093490,8,FIX 3D
423,8.1,1012.27,14.9,-7.69,3.80,3.72,11.9,1.1,75.0,28.630917,77.074910,11,FIX 3D
423,0.00,1013.25,15.20,0.00,3.89,3.81,4.00,-5.30,89.90,28.623277,77.093427,11,FIX 3D
423,0.00,1013.25,15.20,0.00,3.89,3.81,4.00,-5.30,89.90,28.623277,77.093427,11,FIX 3D
424,19.2,1010.95,15.1,-10.77,3.80,3.73,9.0,-0.1,90.1,28.630996,77.074907,9,FIX 3D
424,0.00,1013.25,14.80,0.00,3.89,3.81,-3.20,-7.30,105.00,28.623318,77.093450,10,FIX 3D
424,0.00,1013.25,14.80,0.00,3.89,3.81,-3.20,-7.30,105.00,28.623318,77.093450,10,FIX 3D
425,30.7,1009.57,14.7,-11.29,3.81,3.73,5.8,-3.4,105.1,28.630944,77.074858,10,FIX 3D
425,0.00,1013.25,14.90,0.00,3.89,3.81,-3.90,-8.50,120.20,28.623302,77.093500,9,FIX 3D
425,0.00,1013.25,14.90,0.00,3.89,3.81,-3.90,-8.50,120.20,28.623302,77.093500,9,FIX 3D
426,41.7,1008.26,14.7,-11.01,3.81,3.73,0.0,-4.8,120.0,28.630893,77.074804,9,FIX 3D
426,0.00,1013.25,14.70,0.00,3.89,3.82,-6.60,-7.70,135.30,28.623295,77.093472,10,FIX 3D
426,0.00,1013.25,14.70,0.00,3.89,3.82,-6.60,-7.70,135.30,28.623295,77.093472,10,FIX 3D
427,49.8,1007.28,14.9,-7.72,3.81,3.74,-3.1,-6.4,135.0,28.630860,77.074879,8,FIX 3D
427,0.00,1013.25,14.90,0.00,3.89,3.82,-11.70,-8.30,150.50,28.623231,77.093409,12,FIX 3D
427,0.00,1013.25,14.90,0.00,3.89,3.82,-11.70,-8.30,150.50,28.623231,77.093409,12,FIX 3D
428,57.9,1006.32,14.6,-7.87,3.81,3.74,-7.3,-6.0,150.0,28.630836,77.074961,10,FIX 3D
428,0.00,1013.25,15.00,0.00,3.90,3.82,-7.90,-7.20,165.60,28.623258,77.093458,9,FIX 3D
428,0.00,1013.25,15.00,0.00,3.90,3.82,-7.90,-7.20,165.60,28.623258,77.093458,9,FIX 3D
429,68.2,1005.08,14.7,-10.04,3.82,3.74,-8.8,-6.1,165.0,28.630870,77.074866,9,FIX 3D
429,0.00,1013.25,15.10,0.00,3.90,3.82,-7.10,-4.90,180.80,28.623264,77.093552,11,FIX 3D
429,0.00,1013.25,15.10,0.00,3.90,3.82,-7.10,-4.90,180.80,28.623264,77.093552,11,FIX 3D
430,76.9,1004.05,14.6,-8.63,3.82,3.74,-9.6,-6.8,180.1,28.630937,77.074811,8,FIX 3D
430,0.00,1013.25,15.00,0.00,3.90,3.82,-5.00,-4.00,195.90,28.623354,77.093603,8,FIX 3D
430,0.00,1013.25,15.00,0.00,3.90,3.82,-5.00,-4.00,195.90,28.623354,77.093603,8,FIX 3D
431,88.2,1002.71,14.3,-11.10,3.82,3.74,-7.1,-4.4,195.1,28.630898,77.074886,8,FIX 3D
431,0.00,1013.25,14.70,0.00,3.90,3.82,-0.30,-1.60,211.10,28.623423,77.093556,12,FIX 3D
431,0.00,1013.25,14.70,0.00,3.90,3.82,-0.30,-1.60,211.10,28.623423,77.093556,12,FIX 3D
432,97.3,1001.62,14.4,-8.67,3.82,3.74,-5.5,-2.1,210.0,28.630926,77.074830,8,FIX 3D
432,0.00,1013.25,14.70,0.00,3.89,3.82,3.40,1.70,226.30,28.623420,77.093475,11,FIX 3D
432,0.00,1013.25,14.70,0.00,3.89,3.82,3.40,1.70,226.30,28.623420,77.093475,11,FIX 3D
433,108.3,1000.31,14.5,-10.70,3.82,3.74,-2.3,-0.4,225.1,28.630983,77.074737,9,FIX 3D
433,0.00,1013.25,15.30,0.00,3.89,3.82,6.90,3.50,241.50,28.623468,77.093452,10,FIX 3D
433,0.00,1013.25,15.30,0.00,3.89,3.82,6.90,3.50,241.50,28.623468,77.093452,10,FIX 3D
434,118.0,999.16,14.0,-9.45,3.82,3.74,2.7,2.0,240.1,28.631067,77.074670,11,FIX 3D
434,0.00,1013.25,14.90,0.00,3.89,3.81,7.70,5.80,256.70,28.623514,77.093383,8,FIX 3D
434,0.00,1013.25,14.90,0.00,3.89,3.81,7.70,5.80,256.70,28.623514,77.093383,8,FIX 3D
435,126.2,998.18,14.2,-7.89,3.81,3.74,7.9,4.5,255.1,28.630967,77.074737,8,FIX 3D
435,0.00,1013.25,14.80,0.00,3.89,3.81,11.80,6.80,271.90,28.623542,77.093370,11,FIX 3D
435,0.00,1013.25,14.80,0.00,3.89,3.81,11.80,6.80,271.90,28.623542,77.093370,11,FIX 3D
436,135.1,997.12,14.3,-8.70,3.81,3.74,10.7,6.6,270.2,28.630921,77.074762,10,FIX 3D
436,0.00,1013.25,15.20,0.00,3.89,3.81,9.20,8.20,287.10,28.623586,77.093336,11,FIX 3D
436,0.00,1013.25,15.20,0.00,3.89,3.81,9.20,8.20,287.10,28.623586,77.093336,11,FIX 3D
437,145.9,995.84,13.8,-10.59,3.81,3.73,12.7,7.2,285.3,28.630941,77.074858,11,FIX 3D
438,154.0,994.89,13.8,-7.56,3.81,3.73,12.4,8.2,300.1,28.631033,77.074775,9,FIX 3D
437,0.00,1013.25,15.10,0.00,3.88,3.81,5.60,7.20,302.40,28.623547,77.093353,8,FIX 3D
437,0.00,1013.25,15.10,0.00,3.88,3.81,5.60,7.20,302.40,28.623547,77.093353,8,FIX 3D
438,163.3,993.78,13.7,-8.95,3.81,3.73,8.6,8.1,315.0,28.631002,77.074799,9,FIX 3D
438,0.00,1013.25,15.10,0.00,3.88,3.80,5.90,7.10,317.40,28.623599,77.093253,8,FIX 3D
438,0.00,1013.25,15.10,0.00,3.88,3.80,5.90,7.10,317.40,28.623599,77.093253,8,FIX 3D
439,175.1,992.40,13.9,-11.72,3.80,3.73,8.7,8.2,330.0,28.631042,77.074708,9,FIX 3D
439,0.00,1013.25,15.30,0.00,3.88,3.80,1.00,5.50,332.60,28.623553,77.093310,9,FIX 3D
439,0.00,1013.25,15.30,0.00,3.88,3.80,1.00,5.50,332.60,28.623553,77.093310,9,FIX 3D
440,185.3,991.19,14.0,-9.91,3.80,3.72,3.6,7.9,345.0,28.630957,77.074804,9,FIX 3D
440,0.00,1013.25,14.70,0.00,3.87,3.80,-4.70,2.90,347.80,28.623512,77.093252,9,FIX 3D
440,0.00,1013.25,14.70,0.00,3.87,3.80,-4.70,2.90,347.80,28.623512,77.093252,9,FIX 3D
441,195.9,989.94,13.8,-10.16,3.79,3.72,-0.8,5.5,0.1,28.631007,77.074808,11,FIX 3D
441,0.00,1013.25,15.00,0.00,3.87,3.79,-9.10,1.70,3.00,28.623430,77.093257,11,FIX 3D
441,0.00,1013.25,15.00,0.00,3.87,3.79,-9.10,1.70,3.00,28.623430,77.093257,11,FIX 3D
442,205.8,988.78,13.9,-9.75,3.79,3.71,-4.9,3.5,15.1,28.630970,77.074819,9,FIX 3D
442,0.00,1013.25,15.20,0.00,3.87,3.79,-7.70,-0.10,18.30,28.623333,77.093283,10,FIX 3D
442,0.00,1013.25,15.20,0.00,3.87,3.79,-7.70,-0.10,18.30,28.623333,77.093283,10,FIX 3D
443,217.4,987.41,13.7,-11.24,3.78,3.71,-6.8,1.8,30.1,28.630915,77.074848,9,FIX 3D
443,0.00,1013.25,14.90,0.00,3.86,3.78,-11.30,-4.10,33.30,28.623328,77.093313,12,FIX 3D
443,0.00,1013.25,14.90,0.00,3.86,3.78,-11.30,-4.10,33.30,28.623328,77.093313,12,FIX 3D
444,227.5,986.22,13.7,-9.76,3.78,3.70,-7.4,-1.6,45.1,28.630823,77.074936,10,FIX 3D
444,0.00,1013.25,15.20,0.00,3.86,3.78,-9.60,-5.20,48.30,28.623296,77.093399,8,FIX 3D
444,0.00,1013.25,15.20,0.00,3.86,3.78,-9.60,-5.20,48.30,28.623296,77.093399,8,FIX 3D
445,236.7,985.14,13.7,-8.85,3.77,3.70,-7.5,-2.5,60.0,28.630828,77.074972,10,FIX 3D
445,0.00,1013.25,14.90,0.00,3.85,3.77,-6.80,-7.00,63.40,28.623372,77.093383,10,FIX 3D
445,0.00,1013.25,14.90,0.00,3.85,3.77,-6.80,-7.00,63.40,28.623372,77.093383,10,FIX 3D
446,247.3,983.89,13.3,-10.57,3.77,3.69,-6.7,-5.6,75.0,28.630749,77.074931,9,FIX 3D
446,0.00,1013.25,15.20,0.00,3.85,3.77,-3.40,-8.10,78.60,28.623427,77.093400,11,FIX 3D
446,0.00,1013.25,15.20,0.00,3.85,3.77,-3.40,-8.10,78.60,28.623427,77.093400,11,FIX 3D
447,256.3,982.85,13.2,-8.80,3.76,3.68,-4.7,-5.8,90.2,28.630751,77.074925,8,FIX 3D
447,0.00,1013.25,14.90,0.00,3.84,3.76,0.30,-7.10,93.80,28.623375,77.093500,9,FIX 3D
447,0.00,1013.25,14.90,0.00,3.84,3.76,0.30,-7.10,93.80,28.623375,77.093500,9,FIX 3D
448,267.2,981.57,13.3,-10.74,3.75,3.68,-0.8,-7.1,105.2,28.630694,77.074918,9,FIX 3D
448,0.00,1013.25,15.00,0.00,3.84,3.76,4.80,-8.10,109.00,28.623279,77.093596,8,FIX 3D
448,0.00,1013.25,15.00,0.00,3.84,3.76,4.80,-8.10,109.00,28.623279,77.093596,8,FIX 3D
449,277.8,980.33,13.4,-10.39,3.75,3.67,5.2,-7.0,120.1,28.630726,77.074860,9,FIX 3D
449,0.00,1013.25,14.90,0.00,3.83,3.76,7.00,-6.40,124.20,28.623254,77.093689,12,FIX 3D
449,0.00,1013.25,14.90,0.00,3.83,3.76,7.00,-6.40,124.20,28.623254,77.093689,12,FIX 3D
450,289.5,978.96,13.1,-11.65,3.74,3.67,7.9,-6.2,135.1,28.630775,77.074810,9,FIX 3D
450,0.00,1013.25,15.10,0.00,3.83,3.75,8.50,-3.90,139.50,28.623296,77.093774,11,FIX 3D
450,0.00,1013.25,15.10,0.00,3.83,3.75,8.50,-3.90,139.50,28.623296,77.093774,11,FIX 3D
451,298.3,977.93,13.1,-8.59,3.74,3.66,9.9,-5.4,150.0,28.630830,77.074850,8,FIX 3D
451,0.00,1013.25,15.10,0.00,3.82,3.75,11.50,-2.40,154.60,28.623392,77.093769,8,FIX 3D
451,0.00,1013.25,15.10,0.00,3.82,3.75,11.50,-2.40,154.60,28.623392,77.093769,8,FIX 3D
452,309.0,976.68,13.1,-10.38,3.73,3.66,10.2,-3.6,165.0,28.630885,77.074817,9,FIX 3D
452,0.00,1013.25,15.10,0.00,3.82,3.74,7.30,0.70,169.80,28.623301,77.093802,11,FIX 3D
452,0.00,1013.25,15.10,0.00,3.82,3.74,7.30,0.70,169.80,28.623301,77.093802,11,FIX 3D
453,317.6,975.68,13.1,-8.25,3.72,3.65,11.7,0.3,180.0,28.630979,77.074896,9,FIX 3D
453,0.00,1013.25,14.80,0.00,3.81,3.74,6.40,2.40,185.00,28.623231,77.093752,11,FIX 3D
453,0.00,1013.25,14.80,0.00,3.81,3.74,6.40,2.40,185.00,28.623231,77.093752,11,FIX 3D
454,329.1,974.34,12.7,-11.27,3.72,3.65,10.1,1.9,195.0,28.630914,77.074811,11,FIX 3D
